131400;Einwirken auf Kinder § 176 Abs. 4 Nr. 3 und 4 StGB;2028
131500;Vollzug des Beischlafs mit einem Kind oder Vornahme einer ähnlichen sexuellen Handlung nach § 176a Abs. 2 Nr. 1 StGB;831
131600;Schwerer sexueller Missbrauch von Kindern zur Herstellung und Verbreitung pornographischer Schriften § 176a Abs. 3 StGB;106
131700;Sonstiger schwerer sexueller Missbrauch von Kindern § 176a StGB;1366
131800;Sexueller Missbrauch von Kindern mit Todesfolge § 176b StGB;0
132000;Exhibitionistische Handlungen und Erregung öffentlichen Ärgernisses §§ 183, 183a StGB;8001
132010;Exhibitionistische Handlungen § 183 StGB;7099
132020;Erregung öffentlichen Ärgernisses § 183a StGB;902
133000;Sexueller Missbrauch von Jugendlichen § 182 StGB;1161
134000;Sexueller Missbrauch Widerstandsunfähiger § 179 StGB;1493
140000;Ausnutzen sexueller Neigung §§ 180, 180a, 181a, 184, 184a, 184b, 184c, 184d, 184e, 184f, 184g StGB;10235
140010;Ausübung der verbotenen Prostitution § 184f StGB;973
140020;Jugendgefährdende Prostitution § 184g StGB;13
141000;Förderung sexueller Handlungen Minderjähriger oder Ausbeuten von Prostituierten §§ 180, 180a StGB;123
141100;Förderung sexueller Handlungen Minderjähriger § 180 StGB;99
141200;Ausbeuten von Prostituierten § 180a StGB;24
142000;Zuhälterei § 181a StGB;209
143000;Verbreitung pornographischer Schriften (Erzeugnisse) §§ 184, 184a, 184b, 184c, 184d, 184e StGB;8917
143010;Sonstige Verbreitung pornographischer Schriften (Erzeugnisse) § 184 StGB;946
143020;Verbreitung gewalt- oder tierpornographischer Schriften § 184a StGB;100
143030;Zugänglichmachen pornographischer Inhalte mittels Rundfunk oder Telemedien;75
143040;Veranstaltung und Besuch kinder- und jugendpornographischer Darbietungen § 184e;0
143100;Verbreitung pornographischer Schriften (Erzeugnisse) an Personen unter 18 Jahren § 184 Abs. 1 Nr. 1, 2, 5 StGB;1053
143200;Verbreitung, Erwerb, Besitz und Herstellung kinderpornographischer Schriften § 184b StGB;5687
143210;Verbreitung, Erwerb, Besitz und Herstellung von Kinderpornographie § 184b Abs. 1 StGB;2807
143211;Verbreitung von Kinderpornographie § 184b Abs. 1 Nr. 1 StGB;2478
143212;Besitzverschaffung für andere von Kinderpornographie § 184b Abs. 1 Nr. 2 StGB;218
143213;Herstellung auch ohne Verbreitungsabsicht von Kinderpornographie mit tatsächlichem Geschehen § 184b Abs. 1 Nr. 3 StGB;64
143214;Herstellung mit Verbreitungsabsicht von Kinderpornographie § 184b Abs. 1 Nr. 4 StGB;47
143220;Verbreitung und Herstellung von Kinderpornographie gewerbs-/bandenmäßig § 184b Abs. 2 StGB;37
143230;Besitz oder sich Verschaffen von Kinderpornographie § 184b Abs. 3 StGB;2843
143500;Verbreitung, Erwerb, Besitz und Herstellung jugendpornographischer Schriften § 184c StGB;1056
143510;Verbreitung, Erwerb, Besitz und Herstellung von Jugendpornographie § 184c Abs. 1 StGB;563
143511;Verbreitung von Jugendpornographie § 184c Abs. 1 Nr. 1 StGB;464
143512;Besitzverschaffung für andere von Jugendpornographie § 184c Abs. 1 Nr. 2 StGB;24
143513;Herstellung auch ohne Verbreitungsabsicht mit tatsächlichem Geschehen von Jugendpornografie § 184c Abs. 1 Nr. 3 StGB;50
143514;Herstellung mit Verbreitungsabsicht von Jugendpornographie § 184c Abs. 1 Nr. 4 StGB;25
143520;Verbreitung und Herstellung von Jugendpornographie gewerbs-/bandenmäßig § 184c Abs. 2 StGB;3
143530;Besitz oder sich Verschaffen von Jugendpornographie § 184c Abs. 3 StGB;490
200000;Rohheitsdelikte und Straftaten gegen die persönliche Freiheit;815709
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;43009
210010;Sonstiger Raub § 249 StGB;3173
210020;Sonstiger schwerer Raub § 250 StGB;1142
210030;Sonstiger Raub mit Todesfolge § 251 StGB;0
210040;Räuberischer Diebstahl § 252 StGB;9204
210050;Sonstige räuberische Erpressung § 255 StGB;2478
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;164
211100;Raub, räuberische Erpressung auf/gegen Geldinstitute (Banken/Sparkassen);128
211110;Raub auf Geldinstitute (Banken/Sparkassen) § 249 StGB;7
211120;Schwerer Raub auf Geldinstitute (Banken/Sparkassen) § 250 StGB;47
211130;Raub mit Todesfolge auf Geldinstitute (Banken/Sparkassen) § 251 StGB;0
211150;Räuberische Erpressung gegen Geldinstitute (Banken/Sparkassen) § 255 StGB;74
211200;Raub, räuberische Erpressung auf/gegen Postfilialen und -agenturen;36
211210;Raub auf Postfilialen und -agenturen § 249 StGB;1
211220;Schwerer Raub auf Postfilialen und -agenturen § 250 StGB;18
211230;Raub mit Todesfolge auf Postfilialen und -agenturen § 251 StGB;0
211250;Räuberische Erpressung gegen Postfilialen und -agenturen § 255 StGB;17
212000;Raub, räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;3057
212010;Raub auf sonstige Zahlstellen oder Geschäfte § 249 StGB;252
212020;Schwerer Raub auf sonstige Zahlstellen oder Geschäfte § 250 StGB;1025
212030;Raub mit Todesfolge auf sonstige Zahlstellen oder Geschäfte § 251 StGB;0
212050;Räuberische Erpressung gegen sonstige Zahlstellen oder Geschäfte § 255 StGB;576
212100;Raub, räuberische Erpressung auf/gegen Spielhallen;633
212110;Raub auf Spielhallen § 249 StGB;78
212120;Schwerer Raub auf Spielhallen § 250 StGB;352
212130;Raub mit Todesfolge auf Spielhallen § 251 StGB;0
212150;Räuberische Erpressung gegen Spielhallen § 255 StGB;203
212200;Raub, räuberische Erpressung auf/gegen Tankstellen;571
212210;Raub auf Tankstellen § 249 StGB;57
212220;Schwerer Raub auf Tankstellen § 250 StGB;269
212230;Raub mit Todesfolge auf Tankstellen § 251 StGB;0
212250;Räuberische Erpressung gegen Tankstellen § 255 StGB;245
213000;Raub, räuberische Erpressung auf/gegen Geld- und Werttransporte;87
213100;Raub, räuberische Erpressung auf/gegen Geld- und Kassenboten;84
213110;Raub auf Geld- und Kassenboten § 249 StGB;41
213120;Schwerer Raub auf Geld- und Kassenboten § 250 StGB;39
213130;Raub mit Todesfolge auf Geld- und Kassenboten § 251 StGB;0
213150;Räuberische Erpressung gegen Geld- und Kassenboten § 255 StGB;4
213200;Raub, räuberische Erpressung auf/gegen Spezialgeldtransportfahrzeuge;3
213210;Raub auf Spezialgeldtransportfahrzeuge § 249 StGB;1
213220;Schwerer Raub auf Spezialgeldtransportfahrzeuge § 250 StGB;2
213230;Raub mit Todesfolge auf Spezialgeldtransportfahrzeuge § 251 StGB;0
213250;Räuberische Erpressung gegen Spezialgeldtransportfahrzeuge § 255 StGB;0
214000;Räuberischer Angriff auf Kraftfahrer § 316a StGB;227
214079;Räuberischer Angriff auf sonstige Kraftfahrer;130
214100;Beraubung von Taxifahrern;97
216000;Handtaschenraub;2166
216010;Handtaschenraub § 249 StGB;2015
216020;Handtaschenraub § 250 StGB;134
216030;Handtaschenraub mit Todesfolge § 251 StGB;1
216050;Räuberische Erpressung bei Handtaschenraub § 255 StGB;16
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;18540
217010;Sonstiger Raub auf Straßen, Wegen oder Plätzen § 249 StGB;12202
217020;Sonstiger schwerer Raub auf Straßen, Wegen oder Plätzen § 250 StGB;3015
217030;Sonstiger Raub mit Todesfolge auf Straßen, Wegen oder Plätzen § 251 StGB;1
217050;Sonstige räuberische Erpressung auf Straßen, Wegen oder Plätzen § 255 StGB;3322
218000;Raub zur Erlangung von Betäubungsmitteln;105
218010;Raub zur Erlangung von Betäubungsmitteln § 249 StGB;46
218020;Schwerer Raub zur Erlangung von Betäubungsmitteln § 250 StGB;26
218030;Raub mit Todesfolge zur Erlangung von Betäubungsmitteln § 251 StGB;0
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;33
219000;Raubüberfälle in Wohnungen;2666
219010;Raub in Wohnungen § 249 StGB;1282
219020;Schwerer Raub in Wohnungen § 250 StGB;775
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;0
219050;Räuberische Erpressung in Wohnungen § 255 StGB;609
220000;Körperverletzung §§ 223-227, 229, 231 StGB;573450
221000;Körperverletzung mit Todesfolge §§ 227, 231 StGB;86
221010;Körperverletzung mit Todesfolge § 227 StGB;85
221020;Beteiligung an einer Schlägerei mit Todesfolge § 231 StGB;1
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;140033
222010;Sonstige Tatörtlichkeit bei gefährlicher Körperverletzung § 224 StGB;78364
222020;Sonstige Tatörtlichkeit bei schwerer Körperverletzung § 226 StGB;366
222030;Sonstige Tatörtlichkeit bei Beteiligung an einer Schlägerei ohne Todesfolge § 231 StGB;22
222040;Verstümmelung weiblicher Genitalien § 226a StGB;0
222100;Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen;61281
222110;Gefährliche Körperverletzung gemäß § 224 StGB auf Straßen, Wegen oder Plätzen;61015
222120;Schwere Körperverletzung auf Straßen, Wegen oder Plätzen § 226 StGB;209
222130;Beteiligung an einer Schlägerei ohne Todesfolge auf Straßen, Wegen oder Plätzen § 231 StGB;57
223000;Misshandlung von Schutzbefohlenen § 225 StGB;4652
223001;Misshandlung Schutzbefohlener ab 14 Jahren;1031
223100;Misshandlung von Kindern;3621
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;406038
225000;Fahrlässige Körperverletzung § 229 StGB;22641
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;199250
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;1669
231100;Menschenraub § 234 StGB;3
231200;Entziehung Minderjähriger § 235 StGB;1652
231300;Kinderhandel § 236 StGB;14
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Nötigung, Bedrohung §§ 237, 238, 239, 240, 241 StGB;196965
232100;Freiheitsberaubung § 239 StGB;4699
232200;Nötigung § 240 StGB;68276
232201;Nötigung im Straßenverkehr § 240 Abs. 1 StGB;30633
232279;Sonstige Nötigung § 240 Abs. 1 und 4 StGB;37643
232300;Bedrohung § 241 StGB;105184
232400;Nachstellung (Stalking) § 238 StGB;18739
232410;Nachstellung (Stalking) § 238, Abs. 1 StGB;18533
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;199
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;7
232500;Zwangsheirat § 237 StGB;67
233000;Erpresserischer Menschenraub § 239a StGB;54
233079;Sonstiger erpresserischer Menschenraub;48
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;3
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;3
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0
234000;Geiselnahme § 239b StGB;23
234079;Sonstige Geiselnahme;23
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Zahlstellen und Geschäfte;0
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;0
236000;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 StGB;487
236100;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs. 1 StGB;284
236200;Menschenhandel z.N.v. Kindern zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 1 StGB;21
236300;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 2 StGB;7
236400;Gewerbs- oder bandenmäßiger Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs.3 Nr. 3 StGB;93
236500;Menschenhandel zum Zweck der sexuellen Ausbeutung § 232 Abs. 4 StGB;82
237000;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 StGB;28
237100;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 1 StGB;23
237200;Menschenhandel z.N.v. Kindern zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 1 StGB;0
237300;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 2 StGB;0
237400;Gewerbs- oder bandemäßiger Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 3 Nr. 3 StGB;2
237500;Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft § 233 Abs. 3 mit Verweis auf § 232 Abs. 4 StGB;3
238000;Förderung des Menschenhandel § 233a StGB;24
238100;Förderung des Menschenhandel gemäß § 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung (§ 232 StGB);16
238200;Förderung des Menschenhandels gemäß § 233a Abs. 1 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft (§ 233 StGB);6
238300;Förderung des Menschenhandels gemäß § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung (§ 232 StGB);2
238400;Förderung des Menschenhandels gemäß § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft (§ 233 StGB);0
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1290481
3,00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;7075
3,00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;4560
3,00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;50730
3**400;Einfacher Diebstahl von Schusswaffen;208
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;126442
3**700;Einfacher Diebstahl von/aus Automaten;2227
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;767
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;351218
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;346072
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1029
300050;Entziehung elektrischer Energie § 248c StGB;4117
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;6880
300110;Einfacher Diebstahl von Kraftwagen;3612
300140;Unbefugter Gebrauch von Kraftwagen;3268
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;4485
300210;Einfacher Diebstahl von Mopeds und Krafträdern;3980
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;505
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;45822
300310;Einfacher Diebstahl von Fahrrädern;44647
300340;Unbefugter Gebrauch von Fahrrädern;1175
300400;Einfacher Diebstahl von Schusswaffen;96
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;38844
300700;Einfacher Diebstahl von/aus Automaten;1912
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;587
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;2979
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl. von sonstigem Gut;2693
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl. von unbaren Zahlungsmitteln;286
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;39903
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;34180
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;134
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;75
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;534
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;18
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;4760
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;123
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;79
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;35002
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;27118
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;7692
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;192
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;390028
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;23209
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;208
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;10639
326*00;Einfacher Ladendiebstahl;355972
326000;Einfacher Ladendiebstahl von sonstigem Gut;355637
326300;Einfacher Ladendiebstahl von Fahrrädern;335
335*00;Einfacher Diebstahl in/aus Wohnungen;53402
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;49777
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;94
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;3430
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;101
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;11779
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7948
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3831
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10617
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;10304
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;61
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;252
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;136006
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;130240
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5766
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;36
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;18
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;266
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;20
375000;Einfacher Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;86
390000;Einfacher Taschendiebstahl von sonstigem Gut;105722
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;54773
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;1083293
4,00E+100;Schwerer Diebstahl von Kraftwagen;29313
4,00E+200;Schwerer Diebstahl von Mopeds und Krafträdern;18685
4,00E+300;Schwerer Diebstahl von Fahrrädern;281756
4**400;Schwerer Diebstahl von Schusswaffen;559
4**500;Schwerer Diebstahl von unbaren Zahlungsmitteln;14465
4**700;Schwerer Diebstahl von/aus Automaten;15863
4**800;Schwerer Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;716
400000;Sonstiger schwerer Diebstahl insg. §§ 243 - 244a StGB;154012
400010;Besonders schwerer Fall des Diebstahls;149598
400020;Sonstiger schwerer Diebstahl (ohne WED) §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4414
400100;Schwerer Diebstahl insg. von Kraftwagen;28282
400110;Besonders schwerer Fall des Diebstahls von Kraftwagen;26916
400120;Schwerer Diebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Kraftwagen;1366
400200;Schwerer Diebstahl insg. von Mopeds und Krafträdern;18302
400210;Besonders schwerer Fall des Diebstahls von Mopeds und Krafträdern;18126
400220;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Mopeds und Krafträdern;176
400300;Schwerer Diebstahl insg. von Fahrrädern;253672
400310;Besonders schwerer Fall des Diebstahls von Fahrrädern;253024
400320;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Fahrrädern;648
400400;Schwerer Diebstahl insg. von Schusswaffen;137
400410;Besonders schwerer Fall des Diebstahls von Schuswaffen;129
400420;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Schusswaffen;8
400500;Schwerer Diebstahl insg. von unbaren Zahlungsmitteln;1613
400510;Besonders schwerer Fall des Diebstahls von unbaren Zahlungsmitteln;1523
400520;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von unbaren Zahlungsmitteln;90
400700;Schwerer Diebstahl insg. von/aus Automaten;11560
400710;Besonders schwerer Fall des Diebstahls von/aus Automaten;11298
400720;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von/aus Automaten;262
400800;Schwerer Diebstahl insg. von Antiquitäten, Kunst- und sakralen Gegenständen;455
400810;Besonders schwerer Fall des Diebstahls von Antiquitäten, Kunst- und sakralen Gegenständen;443
400820;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB von Antiquitäten, Kunst- und sakralen Gegenständen;12
405*00;Schwerer Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;1578
405000;Schwerer Diebstahl insg. in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;1578
405010;Besonders schwerer Fall des Diebstahls in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;1448
405020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;130
410*00;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;83214
410000;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;78666
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;77660
410020;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;1006
410100;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;877
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;796
410120;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;81
410200;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;383
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;375
410220;Schwerer Diebstahl gemäß §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;8
410300;Schwerer Diebstahl insg. in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1444
