20;2000;82163475
20;2001;82259540
20;2002;82440309
20;2003;82536680
20;2004;82531671
20;2005;82500849
20;2006;82437995
20;2007;82314906
20;2008;82217837
20;2009;82002356
20;2010;81802257
20;2011;81751602
20;2012;81843743
20;2013;80523746
20;2014;80767463
20;2015;81197537
20;2016;82175684
20;2017;82521653
20;2018;82792351
20;2019;83200000
