239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1, Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;1
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1082478
3,00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;6662
3,00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;4185
3,00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;46637
3**400;Einfacher Diebstahl von Schusswaffen;179
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;95640
3**700;Einfacher Diebstahl von/aus Automaten;1565
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;775
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;299640
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;294977
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1022
300050;Entziehung elektrischer Energie § 248c StGB;3641
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;6481
300110;Einfacher Diebstahl von Kraftwagen;3201
300140;Unbefugter Gebrauch von Kraftwagen;3280
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;4118
300210;Einfacher Diebstahl von Mopeds und Krafträdern;3629
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;489
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;42294
300310;Einfacher Diebstahl von Fahrrädern;41026
300340;Unbefugter Gebrauch von Fahrrädern;1268
300400;Einfacher Diebstahl von Schusswaffen;84
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;33609
300700;Einfacher Diebstahl von/aus Automaten;1286
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;630
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;2788
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;2546
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;242
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;33712
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;29179
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;113
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;67
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;565
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;13
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;3602
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;110
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;63
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;25225
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;19475
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;5581
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;169
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;344253
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;18999
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;156
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;8145
326*00;Einfacher Ladendiebstahl;316953
326000;Einfacher Ladendiebstahl von sonstigem Gut;316697
326300;Einfacher Ladendiebstahl von Fahrrädern;256
335*00;Einfacher Diebstahl in/aus Wohnungen;45320
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;42000
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;82
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;3156
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;82
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;10544
340000;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von sonstigem Gut;7178
340300;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen von Fahrrädern;3366
345*00;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;10622
345000;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von sonstigem Gut;10303
345100;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von Kraftwagen;68
345500;Einfacher Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen von unbaren Zahlungsmitteln;251
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;119816
350000;Einfacher Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut;114780
350500;Einfacher Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5036
371000;Einfacher Diebstahl von Betäubungsmitteln aus Apotheken;37
372000;Einfacher Diebstahl von Betäubungsmitteln aus Arztpraxen;28
373000;Einfacher Diebstahl von Betäubungsmitteln aus Krankenhäusern;296
374000;Einfacher Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;18
