238300;Förderung des Menschenhandels gemäß § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der sexuellen Ausbeutung (§ 232 StGB)  ;7
238400;Förderung des Menschenhandels gemäß § 233a Abs. 2 StGB i.V.m. Menschenhandel zum Zweck der Ausbeutung der Arbeitskraft (§ 233 StGB)  ;0
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1281299
3,00E+100;von Kraftwagen einschl. unbefugte Ingebrauchnahme;7755
3,00E+200;von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5968
3,00E+300;von Fahrrädern einschl. unbefugte Ingebrauchnahme;59833
3**400;von Schusswaffen;239
3**500;von unbaren Zahlungsmitteln;114133
3**700;von/aus Automaten;3298
3**800;von Antiquitäten, Kunst- und sakralen Gegenständen;1383
300000;"Sonstiger ""einfacher"" Diebstahl §§ 242, 247, 248a-c StGB";355869
300010;.. Sonstiger Diebstahl gem. 242, 247, 248a StGB;350757
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1148
300050;Entziehung elektrischer Energie § 248c StGB;3964
300100;"""Einfacher"" Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme";7563
300110;.. von Kraftwagen;3760
300140;Unbefugter Gebrauch von Kraftwagen;3803
300200;"""Einfacher"" Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme";5879
300210;.. von Mopeds und Krafträdern;5065
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;814
300300;"""Einfacher"" Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme";54259
300310;.. von Fahrrädern;52331
300340;Unbefugter Gebrauch von Fahrrädern;1928
300400;.. von Schusswaffen;106
300500;.. von unbaren Zahlungsmitteln;32597
300700;.. von/aus Automaten;2945
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;1152
305*00;in/aus Banken, Sparkassen, Postfilialen und -agenturen und dgl.;2618
305000;.. Sonstiges Gut;2317
305500;von unbaren Zahlungsmitteln;301
310*00;in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;47367
310000;.. Sonstiges Gut;39901
310100;.. von Kraftwagen;131
310200;.. von Mopeds und Krafträdern;89
310300;.. von Fahrrädern;522
310400;.. von Schusswaffen;23
310500;.. von unbaren Zahlungsmitteln;6502
310700;.. von/aus Automaten;94
310800;... von Antiquitäten, Kunst- und sakralen Gegenständen;105
315*00;in/aus Gaststätten, Kantinen, Hotels und Pensionen;41863
315000;.. Sonstiges Gut;31799
315500;.. von unbaren Zahlungsmitteln;9805
315700;.. von/aus Automaten;259
325*00;in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern, Schaukästen und Vitrinen darunter:;384747
325000;.. Sonstiges Gut;25836
325300;.. von Fahrrädern;274
325500;.. von unbaren Zahlungsmitteln;12764
326*00;Ladendiebstahl;345873
326000;.. Sonstiges Gut;345690
326300;.. von Fahrrädern;183
335*00;in/aus Wohnungen;57186
335000;.. Sonstiges Gut;52878
335400;.. von Schusswaffen;110
335500;.. von unbaren Zahlungsmitteln;4072
335800;... von Antiquitäten, Kunst- und sakralen Gegenständen;126
340*00;in/aus Boden-, Kellerräumen und Waschküchen;13492
340000;.. Sonstiges Gut;8897
340300;.. von Fahrrädern;4595
345*00;in/aus überwiegend unbezogenen Neu- und Rohbauten, Baubuden und Baustellen;14549
345000;.. Sonstiges Gut;14143
345100;.. von Kraftwagen;61
345500;.. von unbaren Zahlungsmitteln;345
350*00;Einfacher Diebstahl an/aus Kraftfahrzeugen;143981
350000;.. an/aus Kraftfahrzeugen von sonstigem Gut;139176
350500;.. aus Kraftfahrzeugen von unbaren Zahlungsmitteln;4805
371000;von Betäubungsmitteln aus Apotheken;34
372000;von Betäubungsmitteln aus Arztpraxen;38
373000;von Betäubungsmitteln aus Krankenhäusern;215
374000;von Betäubungsmitteln bei Herstellern und Großhändlern;21
375000;von Rezeptformularen zur Erlangung von Betäubungsmitteln;139
390000;Einfacher Taschendiebstahl sonstiges Gut;71737
390500;Einfacher Taschendiebstahl von unbaren Zahlungsmitteln;42942
4***00;Diebstahl unter erschwerenden Umständen §§ 243-244a StGB und zwar:;1098426
4,00E+100;von Kraftwagen;29483
4,00E+200;von Mopeds und Krafträdern;27305
4,00E+300;von Fahrrädern;266326
4**400;von Schusswaffen;596
4**500;von unbaren Zahlungsmitteln;15843
4**700;von/aus Automaten;15409
4**800;von Antiquitäten, Kunst- und sakralen Gegenständen;1547
400000;"Sonstiger ""schwerer"" Diebstahl §§ 243 - 244a StGB";156386
400010;"Sonstiger ""besonders schwerer Fall"" des Diebstahls";152455
400020;Sonstiger Diebstahl gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3931
400100;"""Schwerer"" Diebstahl von Kraftwagen";28308
400110;Diebstahl - besonders schwerer Fall ;27537
400120;.. gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;771
400200;"""Schwerer"" Diebstahl von Mopeds und Krafträdern";26884
400210;Diebstahl - besonders schwerer Fall;26678
400220;.. gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;206
400300;"""Schwerer"" Diebstahl von Fahrrädern";241396
400310;Diebstahl - besonders schwerer Fall;240995
400320;.. gem. §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;401
400400;"""Schwerer"" Diebstahl von Schusswaffen ";134
400410;Diebstahl - besonders schwerer Fall;128
