10000;Mitte;85227;733;449;7450;1854;2068;37802;465;3654;4173;775;245;75;5528;1510;3792;14899
10111;Tiergarten Süd;5171;70;58;416;125;103;2540;17;274;310;39;14;3;284;42;273;1247
10112;Regierungsviertel;9146;34;16;519;110;114;3883;15;199;372;35;6;1;407;159;133;857
10113;Alexanderplatz;19275;130;80;1531;366;309;10144;68;580;880;133;26;6;1036;333;971;2798
10114;Brunnenstraße Süd;4207;26;14;286;60;69;1817;47;153;314;56;9;6;442;218;69;690
10221;Moabit West;7257;71;38;653;164;215;2470;37;398;447;83;29;12;496;99;435;1262
10222;Moabit Ost;9361;61;38;689;150;210;3620;30;281;361;73;31;8;435;73;473;1421
10331;Osloer Straße;6075;77;42;752;205;250;2624;46;288;260;73;29;13;439;92;217;1397
10332;Brunnenstraße Nord;6413;68;41;642;170;224;2536;65;343;273;87;28;6;551;187;387;1303
10441;Parkviertel;6201;55;26;754;183;243;2690;62;442;363;88;30;9;562;113;125;1511
10442;Wedding Zentrum;8232;90;54;958;247;243;3252;52;438;434;108;39;8;710;169;534;1821
19900;Bezirk (Mi), nicht zuzuordnen;3889;51;42;250;74;88;2226;26;258;159;0;4;3;166;25;175;592
20000;Friedrichshain-Kreuzberg;53809;632;426;4739;1587;1145;24384;356;2781;4253;632;196;60;4467;1129;4625;10262
20101;Südliche Friedrichstadt;8356;99;56;628;179;207;3646;55;588;445;114;36;10;564;102;798;1526
20202;Tempelhofer Vorstadt;10680;95;54;819;269;239;5959;90;742;1216;139;46;14;785;163;310;2142
20303;nördliche Luisenstadt;4882;71;49;483;183;105;2190;23;218;293;84;24;3;380;106;522;948
20304;südliche Luisenstadt;5369;104;80;452;183;101;2031;32;190;468;63;16;4;376;114;934;993
20405;Karl-Marx-Allee-Nord;2315;17;7;197;45;77;1174;40;184;244;46;5;3;256;51;40;500
20407;Karl-Marx-Allee-Süd;6644;82;63;690;227;109;2913;28;249;358;35;18;10;441;110;664;1180
20506;Frankfurter Allee Nord;4140;24;13;389;120;97;1792;37;149;394;48;16;5;534;136;92;805
20508;Frankfurter Allee Süd FK;9484;95;64;943;332;176;3622;35;315;714;103;30;10;1017;334;1122;1875
29900;Bezirk (Fh-Kb), nicht zuzuordnen;1939;45;40;138;49;34;1057;16;146;121;0;5;1;114;13;143;293
30000;Pankow;36826;320;177;3109;753;1044;17761;603;2046;4260;711;197;71;3760;1082;746;7325
30101;Buch;1477;11;2;179;37;72;635;15;66;144;13;12;6;176;47;33;337
30202;Blankenfelde/Niederschönhausen;1672;10;6;124;15;46;800;28;134;200;40;8;4;153;20;16;309
30203;Buchholz;789;6;3;70;10;28;329;25;50;58;23;7;2;92;12;9;161
30304;Karow;870;4;2;84;20;29;418;3;102;126;34;1;0;107;18;13;200
30307;Blankenburg/Heinersdorf/Märchenland;1329;7;4;94;21;36;693;20;107;102;59;8;2;131;31;12;185
30405;Schönholz/Wilhelmsruh/Rosenthal;990;10;6;77;20;30;450;20;114;50;48;11;3;98;15;14;169
30406;Pankow Zentrum;3303;27;19;207;46;93;1854;47;175;580;63;15;3;296;95;43;660
30408;Pankow Süd;2503;35;23;219;52;94;1070;53;134;387;63;15;6;260;74;40;569
30509;Weißensee;3017;21;12;327;88;127;1399;73;146;278;63;23;6;336;51;47;748
30510;Weißensee Ost;1264;11;5;124;25;45;536;31;73;86;24;12;5;150;22;42;280
30611;Prenzlauer Berg Nordwest;3157;47;24;293;109;77;1468;39;109;365;39;12;4;292;113;175;648
30612;Prenzlauer Berg Nord;2755;24;13;190;49;79;1450;55;133;439;39;14;7;264;89;54;490
30613;Helmholtzplatz;2276;14;4;190;55;60;1016;16;57;296;23;5;4;279;127;49;478
30614;Prenzlauer Berg Ost;4481;37;15;371;78;77;2098;58;184;309;68;32;12;439;181;71;702
30715;Prenzlauer Berg Südwest;3408;22;14;340;75;71;1774;29;184;378;57;8;1;343;92;47;729
30716;Prenzlauer Berg Süd;2375;14;8;157;36;51;1218;61;167;318;55;9;3;267;86;39;504
39900;Bezirk (Pk), nicht zuzuordnen;1160;20;17;63;17;29;553;30;111;144;0;5;3;77;9;42;156
40000;Charlottenburg-Wilmersdorf;51660;417;205;4047;1011;1377;25374;681;3177;3474;933;195;92;3558;813;1024;10888
40101;Charlottenburg-Nord;2532;23;6;279;84;107;1030;70;240;123;51;16;9;232;22;185;721
40202;Heerstrasse;1530;16;9;178;64;39;656;34;126;75;89;3;1;139;51;49;334
40203;Westend;3915;25;16;318;83;119;2188;66;347;213;79;11;4;243;33;45;703
40304;Schloß Charlottenburg;2441;18;10;282;62;87;1062;29;105;190;52;14;6;261;80;37;638
40305;Mierendorffplatz;1976;7;3;158;35;75;847;19;129;126;27;11;10;121;21;50;398
40306;Otto-Suhr-Allee;4664;38;20;445;105;151;2266;32;216;421;62;19;9;399;104;65;1144
40307;Neue Kantstraße;2996;33;19;252;58;78;1534;47;195;269;66;15;6;222;47;57;724
40308;Kantstraße;4191;38;15;284;54;85;2457;16;118;274;75;9;0;217;24;56;780
40309;Kurfürstendamm;8120;62;31;760;218;154;4351;35;227;264;46;15;5;387;82;173;1618
40310;Halensee;2079;13;4;136;26;39;1130;33;152;123;33;9;6;108;22;16;453
40411;Grunewald;1754;12;5;89;18;56;793;41;259;96;87;10;7;235;82;15;374
40412;Schmargendorf;1009;4;1;60;10;28;567;36;149;54;50;5;2;91;17;18;192
40413;Wiesbadener Straße;1061;10;3;94;16;29;579;43;83;179;18;6;2;96;23;15;240
40514;Düsseldorfer Straße;4094;40;15;242;58;108;2210;54;284;337;107;11;8;363;132;70;1129
40515;Barstraße;1634;15;5;130;25;63;794;18;118;169;27;6;1;98;8;45;430
40516;Volkspark Wilmersdorf;6182;27;13;216;61;96;2129;60;239;471;64;23;7;259;53;75;736
40617;Forst Grunewald;105;7;4;22;3;6;32;1;7;1;0;5;5;9;2;0;36
49900;Bezirk (Ch-Wi), nicht zuzuordnen;1377;29;26;102;31;57;749;47;183;89;0;7;4;78;10;53;238
50000;Spandau;25853;315;184;3046;741;1059;10802;343;1680;1189;365;164;73;2194;241;584;6423
50101;Hakenfelde;1918;16;11;202;56;55;864;36;237;58;16;17;10;193;5;26;480
50102;Falkenhagener Feld;2754;35;24;427;92;154;1012;56;194;174;41;29;13;296;10;53;904
50103;Spandau Mitte;5830;104;61;701;183;214;2227;33;332;270;38;29;13;425;50;224;1397
50204;Brunsbütteler Damm;1703;12;8;210;49;73;765;46;123;88;42;17;3;177;26;25;411
50205;Heerstraße Nord;2516;33;17;350;74;148;949;34;157;57;50;23;13;239;36;44;750
50206;Wilhelmstadt;6258;56;27;666;185;208;2681;32;208;234;57;20;8;451;52;134;1268
50307;Haselhorst;1619;15;9;170;25;63;772;43;147;56;24;10;5;133;19;24;414
50308;Siemensstadt;1572;17;6;152;34;46;773;34;94;169;31;4;1;128;35;17;417
50409;Gatow/Kladow;931;7;3;104;21;58;395;12;61;38;66;9;3;82;2;11;217
59900;Bezirk (Sp), nicht zuzuordnen;752;20;18;64;22;40;364;17;127;45;0;6;4;70;6;26;165
60000;Steglitz-Zehlendorf;23668;137;63;1862;373;821;11633;334;2310;2122;663;154;57;2452;618;460;4525
60101;Schloßstr.;3551;24;15;205;45;60;2152;21;113;302;33;10;0;191;52;50;445
60102;Albrechtstr.;3104;24;10;250;51;132;1440;54;299;300;90;16;5;331;89;69;776
60203;Lankwitz;3049;19;4;386;81;175;1167;41;254;130;76;22;12;290;33;84;789
60204;Ostpreußendamm;2300;19;8;199;31;94;1034;33;201;163;91;13;4;262;46;38;548
60305;Teltower Damm;2411;14;7;180;30;86;1135;30;212;344;74;15;5;242;31;55;422
60306;Drakestr.;3340;10;3;255;44;110;1759;61;492;351;85;30;11;329;30;45;650
60407;Zehlendorf Südwest;2045;6;4;164;40;48;912;28;220;142;49;28;11;312;146;32;307
60408;Zehlendorf Nord;3211;14;7;181;40;85;1668;57;429;309;165;17;8;449;183;60;485
69900;Bezirk (St-Zd), nicht zuzuordnen;657;7;5;42;11;31;366;9;90;81;0;3;1;46;8;27;103
70000;Tempelhof-Schöneberg;41580;336;183;3272;795;1191;20434;419;2694;2708;746;188;73;3441;824;1386;9927
70101;Schöneberg-Nord;10683;117;74;801;239;228;6218;55;395;598;132;27;14;590;124;459;3424
70202;Schöneberg-Süd;7454;43;17;542;130;214;3553;50;331;690;115;20;8;586;174;259;1717
70303;Friedenau;4044;23;10;266;70;110;2279;72;238;437;88;18;9;360;81;56;748
70404;Tempelhof;8708;57;24;652;151;261;3729;105;652;504;134;51;11;812;239;358;1724
70505;Mariendorf;4110;28;16;363;76;131;1760;57;419;187;119;31;13;457;78;82;899
70606;Marienfelde;2394;22;12;212;48;87;1056;24;226;90;52;20;9;211;46;61;525
70707;Lichtenrade;3026;25;13;352;61;113;1147;38;307;99;106;19;8;367;75;76;696
79900;Bezirk (Th-Sb), nicht zuzuordnen;1161;21;17;84;20;47;692;18;126;103;0;2;1;58;7;35;194
80000;Neukölln;41681;505;286;4030;1153;1379;19562;452;3335;1849;736;241;110;3870;635;1633;10040
80101;Schillerpromenade;5118;80;46;530;181;121;2316;36;363;229;86;36;21;431;77;371;1271
80102;Neuköllner Mitte/Zentrum;8416;106;56;703;214;182;4453;49;526;376;67;33;16;589;62;332;1537
80103;Reuterstraße;6116;53;28;584;210;136;2889;28;364;401;69;21;10;492;169;331;1355
80104;Rixdorf;4840;33;18;533;144;198;2086;33;299;318;88;23;10;516;102;236;1361
80105;Köllnische Heide;2599;25;7;261;74;103;1124;36;287;45;42;24;9;367;19;88;622
80206;Britz;4753;70;41;440;97;203;2071;75;529;181;132;34;18;514;90;94;1193
80207;Buckow;1624;16;7;201;41;101;566;32;169;36;42;16;9;194;27;34;487
80308;Gropiusstadt;3645;55;32;399;95;149;1881;52;244;101;67;14;3;337;26;48;1258
80409;Buckow Nord;882;10;6;78;14;43;444;24;111;35;14;8;4;58;4;11;181
80410;Rudow;2543;33;22;220;49;98;1100;77;299;89;127;26;8;310;51;32;576
89900;Bezirk (Nk), nicht zuzuordnen;1145;24;23;81;34;45;632;10;144;38;2;6;2;62;8;56;199
90000;Treptow-Köpenick;24769;216;125;2400;500;853;11145;466;1735;2139;496;176;75;2673;687;574;5337
90101;Alt-Treptow;2276;31;21;155;32;43;1305;14;100;290;21;6;1;182;63;77;496
90102;Plänterwald;920;16;8;67;15;25;412;21;98;76;17;4;4;96;23;15;195
90103;Baumschulenweg;1643;12;2;140;32;70;836;27;130;118;77;11;9;167;24;22;384
90104;Johannisthal;1414;5;3;137;20;77;578;38;143;92;29;24;5;170;24;19;357
90205;Oberschöneweide;2456;16;8;355;78;105;892;61;210;115;26;18;7;268;51;81;689
90206;Niederschöneweide;2424;31;18;216;39;63;1115;30;94;137;17;7;6;206;108;108;365
90207;Adlershof;2329;19;9;189;44;54;1193;39;153;234;35;8;4;249;87;46;404
90208;Köllnische Vorstadt/Spindlersfeld;865;9;3;112;21;40;324;15;57;76;13;6;2;114;29;35;227
90309;Altglienicke;1635;10;7;179;28;72;674;56;144;101;68;10;2;183;36;34;396
90310;Bohnsdorf;1016;7;4;119;16;32;437;32;60;51;36;9;3;88;13;7;207
90311;Grünau;606;3;1;29;5;14;268;7;48;87;16;8;3;117;79;5;85
90312;Schmöckwitz/Karolinenhof/Rauchfangswerder;184;0;0;17;1;3;74;3;15;12;8;4;2;21;2;3;37
90413;Köpenick-Süd;844;0;0;84;14;32;345;17;86;61;36;19;3;114;11;10;210
90414;Allende-Viertel;367;4;2;28;5;21;174;10;34;29;6;3;2;46;7;7;76
90415;Altstadt-Kietz;689;2;1;120;29;30;211;7;24;59;1;3;1;98;18;21;207
90416;Müggelheim;234;2;1;20;4;9;84;5;30;13;9;4;4;25;6;5;44
90517;Friedrichshagen;1219;6;5;107;28;30;585;29;49;214;13;8;5;158;39;10;233
90518;Rahnsdorf/Hessenwinkel;563;2;0;30;6;15;261;6;52;95;24;4;3;50;9;10;62
90519;Dammvorstadt;1475;9;5;143;49;36;659;10;54;116;8;3;1;146;27;31;282
90520;Köpenick-Nord;637;13;9;67;10;24;258;10;41;76;35;6;1;93;12;13;168
99900;Bezirk (Tp-Kp), nicht zuzuordnen;973;19;18;86;24;58;460;29;113;87;1;11;7;82;19;15;213
100000;Marzahn-Hellersdorf;23662;168;100;3060;573;968;8456;557;1324;1018;370;243;74;2822;575;485;5881
100101;Marzahn-Nord;2000;26;20;382;65;77;655;54;99;94;18;19;3;309;84;53;649
100102;Marzahn-Mitte;4585;39;22;688;142;193;1679;135;252;98;46;50;15;469;65;96;1281
100103;Marzahn-Süd;3875;16;8;326;54;132;1378;142;290;85;43;26;7;350;54;56;725
100204;Hellersdorf-Nord;4019;26;14;561;104;201;1339;70;133;100;35;59;25;541;114;110;1091
100205;Hellersdorf-Ost;1660;14;9;277;44;87;493;35;71;67;8;19;6;231;40;50;510
100206;Hellersdorf-Süd;2169;16;7;381;88;104;652;33;78;98;22;31;8;329;99;50;647
100307;Biesdorf;2124;12;6;149;30;64;1043;40;133;184;98;21;6;190;41;27;325
100408;Kaulsdorf;1152;4;2;116;13;39;429;15;95;111;31;11;2;163;16;17;275
